,source,target,coef_mean,coef_abs,p,-logp
47178,MEF2C,PPARG,0.002434375,0.002434375,0.0002944301093323532,3.531017779768439
47180,ELK4,PPARG,-0.0047915834,0.0047915834,1.0572083371629459e-08,7.975839420673145
47181,SP4,PPARG,0.007493083,0.007493083,4.9431851921854806e-08,7.305993118764866
47182,TBX15,PPARG,0.0031037247,0.0031037247,4.7906193896892186e-05,4.319608332068989
47183,TFAP2B,PPARG,0.0038702672,0.0038702672,0.0007015390530750794,3.1539481477818474
47184,TBR1,PPARG,-0.0051666056,0.0051666056,1.6971711421573635e-12,11.770274361367104
47187,YY1,PPARG,0.013699453,0.013699453,1.6214647728891654e-10,9.790092482147367
47188,WT1,PPARG,0.003540181,0.003540181,9.040739549256808e-11,10.043796041977698
47189,HEYL,PPARG,-0.0076920222,0.0076920222,3.453461651846555e-09,8.461745362152087
47191,SP9,PPARG,-0.005032977,0.005032977,9.112826438226474e-05,4.040346901167119
47192,RREB1,PPARG,-0.005564914,0.005564914,4.4419168280672e-05,4.352429577586202
47193,SOX4,PPARG,-0.017661357,0.017661357,7.57928448454512e-12,11.120371791608195
47194,RFX4,PPARG,0.004289553,0.004289553,8.754348299305392e-05,4.057776178598248
47195,HNF4G,PPARG,0.0060081356,0.0060081356,8.460658573501353e-06,5.072595830376384
47196,NRF1,PPARG,0.011396394,0.011396394,5.065018688287385e-09,8.295418947894003
47197,EPAS1,PPARG,0.010166916,0.010166916,3.815422163770432e-12,11.418457401810695
47200,AHR,PPFIA2,0.23022778,0.23022778,3.87118259939213e-06,5.412156343008588
47201,RFX6,PPFIA2,-0.03952811,0.03952811,6.004306323100344e-11,10.221537159360384
47202,TFAP4,PPFIA2,-0.07576357,0.07576357,8.935147962552203e-12,11.048898251352194
47203,FOXA2,PPFIA2,-0.060363244,0.060363244,8.737157620374453e-06,5.058629829443166
47204,FOS,PPFIA2,-0.07994147,0.07994147,0.0001842363275036286,3.734624732017367
47207,POU2F2,PPFIA2,0.12157783,0.12157783,1.1075799076247695e-10,9.95562493130028
47209,GATA3,PPFIA2,0.05475582,0.05475582,1.3919297541704979e-06,5.856382681496949
47211,PRDM1,PPFIA2,-0.042116974,0.042116974,5.3130915098534514e-05,4.274652703969401
47212,HES1,PPFIA2,-0.15280524,0.15280524,3.864436003496197e-06,5.412913880385376
47214,IRF1,PPFIA2,-0.21776465,0.21776465,9.059284831066744e-14,13.042906085566084
47215,SP3,PPFIA2,0.16867265,0.16867265,1.1739498771211866e-07,6.930350445298271
47216,MAZ,PPFIA2,-0.106924355,0.106924355,9.413301343987542e-06,5.02625803820604
47217,TFAP2A,PPFIA2,-0.035993088,0.035993088,1.8778010275971865e-07,6.726350427615481
47218,SP8,PPFIA2,-0.040952597,0.040952597,0.0002836159993002705,3.5472692734472506
47221,MEF2C,PPFIA2,0.06317472,0.06317472,4.957878239423113e-10,9.30470414327937
47222,SP4,PPFIA2,0.15708709,0.15708709,1.9579153398106001e-07,6.708206091004787
47224,YY1,PPFIA2,-0.17817028,0.17817028,4.9023327845289516e-12,11.309597210917675
47226,SP9,PPFIA2,-0.079479985,0.079479985,1.6977589236855021e-06,5.770123978135735
47228,NRF1,PPFIA2,0.18858002,0.18858002,5.6966641575096354e-09,8.244379383288562
47229,PAX7,PPFIA2,-0.14806116,0.14806116,4.8480957961250176e-11,10.314428807299393
47230,SP2,PPFIA2,0.04753079,0.04753079,1.763047501534771e-07,6.753735986409402
47231,HOXB9,PPP1R14C,-0.009393953,0.009393953,7.108953222362468e-06,5.148194343464363
47233,SP1,PPP1R14C,-0.014610536,0.014610536,5.173339497645053e-07,6.286229020311996
47234,THRB,PPP1R14C,0.01660026,0.01660026,7.095050612363658e-05,4.149044502166782
47235,TWIST1,PPP1R14C,0.016438672,0.016438672,7.622370053182089e-06,5.117909970789018
47236,SP3,PPP1R14C,0.012317753,0.012317753,4.592683603849968e-05,4.337933472682467
47238,ZBTB7C,PPP1R14C,0.023015423,0.023015423,1.5066864749061574e-09,8.821977110249502
47239,KLF16,PPP1R14C,0.016394543,0.016394543,3.4553094643823764e-16,15.461513050270991
47240,E2F7,PPP1R14C,0.03508664,0.03508664,1.4199601193475883e-08,7.847723852934195
47242,SP4,PPP1R14C,0.0299655,0.0299655,1.5966890758286363e-07,6.796779646039696
47243,MITF,PPP1R14C,0.025275053,0.025275053,1.5460360396527921e-12,11.810780386459152
47244,SOX14,PPP1R14C,-0.011316018,0.011316018,1.6574038375264195e-12,11.780571659932635
47245,YY1,PPP1R14C,0.036943924,0.036943924,8.27744164032101e-14,13.082103872536136
47247,FOSL2,PPP1R14C,-0.012732971,0.012732971,7.870853501961712e-06,5.103978170932669
47248,JUNB,PPP1R14C,-0.018308366,0.018308366,1.4145752565702323e-06,5.849373942767776
47249,HEYL,PPP1R14C,-0.0075136363,0.0075136363,4.93734753572995e-06,5.306506302082142
47250,RREB1,PPP1R14C,-0.04517743,0.04517743,1.2199543795510237e-12,11.913656409554513
47251,FLI1,PPP1R14C,-0.015230899,0.015230899,4.550423372401431e-08,7.3419481946079665
47252,HNF4G,PPP1R14C,-0.011186484,0.011186484,0.00039024970936981724,3.4086574116970163
47253,TFEC,PPP1R14C,0.015542328,0.015542328,1.619594381712137e-06,5.7905937384457635
47254,TFAP2D,PPP1R14C,-0.011710003,0.011710003,1.7264681750998094e-15,14.762841422820422
47258,FOXA2,PPP1R14C,-0.013730393,0.013730393,5.112196517839457e-07,6.291392459823669
47259,CTCF,PPP1R14C,0.026459947,0.026459947,1.866951855904793e-09,8.72886688129274
47260,MLX,PPP1R14C,-0.0074238097,0.0074238097,9.371770582103941e-10,9.028178351332631
47261,HNF4A,PPP1R14C,0.009519477,0.009519477,4.4962112354457916e-08,7.347153293472473
47263,HES1,PPP1R14C,0.01467716,0.01467716,5.534395201048341e-07,6.256929831912384
47265,STAT4,PPP1R14C,0.008212938,0.008212938,3.023546478493239e-06,5.51948335095485
47267,SOX10,PPP1R14C,-0.0049967584,0.0049967584,1.2816908903924368e-11,10.892216702417569
47268,ELK4,PPP1R14C,-0.005795427,0.005795427,6.536353690618327e-05,4.184664455599286
47269,WT1,PPP1R14C,0.0050019873,0.0050019873,4.1152527215123865e-08,7.385603489203079
47270,PPARG,PPP1R14C,0.011446984,0.011446984,3.7232083502499266e-06,5.429082660039458
47271,MYOG,PPP1R14C,-0.0068909456,0.0068909456,0.0005857727511735456,3.232270834583763
47274,POU2F2,PPP1R14C,-0.053634487,0.053634487,1.0389875487272918e-11,10.983389657015904
47275,POU3F2,PPP1R14C,-0.02324635,0.02324635,4.0480395343757646e-10,9.392755254696567
47276,CREB5,PPP1R14C,-0.029476412,0.029476412,3.9649360110329535e-05,4.401763817244117
47278,SP8,PPP1R14C,-0.008657015,0.008657015,5.284091823846152e-06,5.277029644077345
47280,HOXD3,PPP1R14C,0.013506041,0.013506041,9.247866684364792e-05,4.03395843959202
47281,TFAP2B,PPP1R14C,0.03799838,0.03799838,9.527638346652791e-14,13.021014736310539
47283,KLF11,PPP1R14C,-0.0058225673,0.0058225673,7.104799900227948e-07,6.148448149045531
47284,BCL11B,PPP1R14C,-0.03389608,0.03389608,1.7690981422067945e-07,6.7522480735704535
47288,RFX4,PPP1R14C,0.07833171,0.07833171,8.308598111358257e-14,13.080472247438735
47289,NEUROG2,PPP1R14C,-0.027646646,0.027646646,6.223969935075398e-11,10.205932513875435
47290,PAX3,PPP1R14C,-0.012180375,0.012180375,0.0009972975714148064,3.001175238537607
47293,AHR,PPP1R14C,0.056074217,0.056074217,2.2463638677596112e-13,12.648519895019849
47296,PRDM1,PPP1R14C,-0.008468717,0.008468717,1.0681537180422e-05,4.971366243474477
47297,EBF1,PPP1R14C,0.022280551,0.022280551,4.268957494737282e-06,5.369678169368681
47298,MAZ,PPP1R14C,-0.019903675,0.019903675,3.569982165221323e-09,8.447333953513946
47300,MEF2C,PPP1R14C,0.035955895,0.035955895,1.42685304909347e-16,15.845620752361246
47302,SOX2,PPP1R14C,-0.013651176,0.013651176,3.7643040601642706e-05,4.424315303863762
47304,FOSB,PPP1R14C,0.01324702,0.01324702,9.91319802769797e-07,6.003786218195983
47305,HES5,PPP1R14C,-0.020702472,0.020702472,6.832640220108417e-05,4.165411446910169
47309,ESR1,PPP1R14C,-0.027887696,0.027887696,1.0609475181658733e-06,5.974306098789226
47310,AHR,PPP1R1C,0.014694599,0.014694599,1.3618124282445918e-10,9.865882706658324
47312,TFAP4,PPP1R1C,0.0014815049,0.0014815049,9.775106139503209e-05,4.0098785182747765
47313,FOXA2,PPP1R1C,-0.0023630932,0.0023630932,2.4232979366955956e-05,4.615593187468624
47315,CTCF,PPP1R1C,0.006067271,0.006067271,8.035494713006011e-07,6.094987380317595
47316,MLX,PPP1R1C,-0.003341199,0.003341199,1.3676832510280918e-09,8.864014471518542
47318,HNF4A,PPP1R1C,-0.0016277157,0.0016277157,2.8561657416627765e-05,4.5442165943044674
47319,GATA3,PPP1R1C,-0.0022394243,0.0022394243,2.685202892796034e-05,4.57102289361706
47323,SP3,PPP1R1C,-0.004658935,0.004658935,5.068656085981373e-06,5.295107175146207
47324,PRDM1,PPP1R1C,0.007155228,0.007155228,1.1253392340369479e-13,12.948716539541845
47325,IRF1,PPP1R1C,-0.008934833,0.008934833,1.2725342766483827e-13,12.895330510791782
47326,MAZ,PPP1R1C,0.004838051,0.004838051,1.962859917630615e-05,4.7071106933550855
47327,HMGA2,PPP1R1C,0.008729791,0.008729791,1.3013432651787338e-11,10.88560813117901
47328,JUND,PPP1R1C,-0.008709941,0.008709941,7.898926675597294e-12,11.102431917637908
47329,ZBTB7C,PPP1R1C,0.0037169557,0.0037169557,4.319012957992028e-09,8.364615492971257
47330,SP8,PPP1R1C,0.0015421611,0.0015421611,0.00010967804646955459,3.9598802935855053
47331,KLF16,PPP1R1C,-0.0036300116,0.0036300116,8.681829062533782e-10,9.061388769283907
47332,KLF6,PPP1R1C,-0.014052583,0.014052583,1.49947656831422e-16,15.824060316387513
47333,E2F7,PPP1R1C,-0.0153074525,0.0153074525,1.1624014272440096e-10,9.934643865465182
47334,AR,PPP1R1C,-0.0052305497,0.0052305497,8.818091479159989e-06,5.0546254001016315
47336,SOX15,PPP1R1C,0.0015168826,0.0015168826,0.00021867675860114369,3.6601973721870564
47342,YY1,PPP1R1C,0.02114221,0.02114221,7.661688934988847e-17,16.11567548437594
47343,WT1,PPP1R1C,0.0008401743,0.0008401743,0.00016556363648099852,3.781035043214217
47345,FOSL2,PPP1R1C,-0.010353735,0.010353735,1.7446839870054724e-11,10.758283224938786
47346,JUNB,PPP1R1C,0.010485904,0.010485904,3.494882747145633e-09,8.456567390196367
47347,HES5,PPP1R1C,-0.009444951,0.009444951,2.972791018760853e-11,10.526835619752012
47348,HEYL,PPP1R1C,-0.0039261035,0.0039261035,1.4542298300511037e-08,7.837366951086929
47349,KLF11,PPP1R1C,0.008224813,0.008224813,1.6170760935254524e-06,5.791269543346124
47350,SP9,PPP1R1C,-0.0042915638,0.0042915638,1.0053360339473044e-07,6.9976887508838255
47351,RREB1,PPP1R1C,0.009582195,0.009582195,4.017029109033264e-08,7.396095021181767
47352,RFX4,PPP1R1C,-0.0062183416,0.0062183416,1.1405303617842063e-05,4.942893148984588
47355,EPAS1,PPP1R1C,0.0069873445,0.0069873445,4.783269144988229e-09,8.320275181558596
47356,SP2,PPP1R1C,-0.0039927987,0.0039927987,3.1498698475518783e-12,11.50170739086367
47357,HOXC6,PPP1R42,0.011011417,0.011011417,1.64762914606297e-09,8.783140534109187
47358,SP9,PPP1R42,0.0031294855,0.0031294855,6.809918670732455e-07,6.166858074733768
47359,NR1H4,PPP1R42,-0.004560081,0.004560081,1.2142796796563795e-08,7.915681272616332
47360,MEF2C,PPP1R42,0.0029966105,0.0029966105,1.2827955489731456e-11,10.891842555650173
47361,SP3,PPP1R42,0.006973296,0.006973296,4.513039858989961e-08,7.345530830791188
47362,ELK4,PPP1R42,-0.004560446,0.004560446,1.2498874249972623e-06,5.90312910131528
47363,IRF3,PPP1R42,0.017173126,0.017173126,2.551990775019561e-08,7.5931208998432504
47364,MAZ,PPP1R42,-0.011598774,0.011598774,1.4416082556640927e-08,7.841152739281845
47366,IRF1,PPP1R42,0.0056521245,0.0056521245,1.836267337010727e-06,5.736064090816365
47367,FOXA2,PPP1R42,0.0026052147,0.0026052147,5.1102567504929266e-05,4.291557279411056
47369,RFX4,PPP1R42,0.03922926,0.03922926,1.5317589713299757e-12,11.814809567377472
47370,HOXD3,PPP1R42,-0.005400015,0.005400015,0.00018714043230935322,3.7278323716030957
47371,SP8,PPP1R42,-0.0024640553,0.0024640553,2.6023745787038234e-10,9.584630192111145
47372,YY1,PPP1R42,0.004146323,0.004146323,0.00032802287401620573,3.4840958705790426
47375,HOXB9,PPP2R2C,-0.0049594,0.0049594,3.332508520605544e-05,4.477228731502328
47378,SP1,PPP2R2C,-0.004911815,0.004911815,0.00026611398689037997,3.574932298429923
47379,LHX9,PPP2R2C,0.013288864,0.013288864,2.8677439918754844e-07,6.542459621441612
47380,THRB,PPP2R2C,0.021052718,0.021052718,5.800525547243382e-10,9.2365326561047
47381,TWIST1,PPP2R2C,0.008662747,0.008662747,2.5169592152077646e-05,4.599123821699838
47383,SP3,PPP2R2C,-0.011742471,0.011742471,3.093038820702219e-11,10.509614629136506
47384,IRF1,PPP2R2C,-0.011589696,0.011589696,6.546439878202616e-09,8.183994816281643
47385,ISL1,PPP2R2C,0.01234761,0.01234761,2.771298465494737e-07,6.557316698708172
47387,PHOX2A,PPP2R2C,-0.002548377,0.002548377,2.1169195265025263e-05,4.674295651125686
47390,E2F7,PPP2R2C,-0.025875933,0.025875933,4.1907126285094706e-10,9.37771211920233
47391,AR,PPP2R2C,0.022475854,0.022475854,3.3062958487744885e-12,11.480658288168806
47392,SP4,PPP2R2C,0.0060246536,0.0060246536,1.262001308263087e-07,6.8989401948770315
47393,MITF,PPP2R2C,0.008948811,0.008948811,8.881846944733865e-10,9.051496715020734
47394,SOX14,PPP2R2C,0.004757844,0.004757844,1.1154654185373616e-06,5.952543889092558
47395,YY1,PPP2R2C,0.019602684,0.019602684,1.6220033820010918e-13,12.789948244586713
47396,HEYL,PPP2R2C,-0.007836315,0.007836315,0.0002968603784015453,3.5274477632993757
47397,FOSL2,PPP2R2C,0.031655196,0.031655196,1.0557180813491925e-14,13.976452040192864
47399,SOX9,PPP2R2C,0.009966014,0.009966014,2.491337642652713e-07,6.603567409997049
47400,RREB1,PPP2R2C,-0.015899666,0.015899666,4.075768414441766e-05,4.389790500619329
47401,FLI1,PPP2R2C,-0.006127603,0.006127603,4.006908066350649e-06,5.39719062181353
47404,TFAP2D,PPP2R2C,-0.0040107123,0.0040107123,2.0352813793637966e-08,7.69137554071031
47406,PRRX1,PPP2R2C,-0.008633883,0.008633883,1.4775311220409927e-06,5.830463362569672
47408,RFX6,PPP2R2C,0.0010917293,0.0010917293,2.4114100346514186e-05,4.617728936181777
47409,FOS,PPP2R2C,0.013339371,0.013339371,6.946323980966405e-10,9.158244964782144
47412,MLX,PPP2R2C,-0.0023881888,0.0023881888,3.4487944247080086e-07,6.462332692230399
47413,HNF4A,PPP2R2C,0.0035487514,0.0035487514,5.978919156810691e-06,5.223377318797342
47414,EOMES,PPP2R2C,-0.0015780954,0.0015780954,0.0009126764742070309,3.0396831440066703
47415,HES1,PPP2R2C,-0.011353334,0.011353334,1.6238760129794837e-06,5.789447133305717
47416,TFAP2A,PPP2R2C,-0.02151588,0.02151588,7.124295928955257e-11,10.147258049112917
47419,KLF6,PPP2R2C,-0.009149216,0.009149216,6.439726466191009e-05,4.191132579339998
47420,SOX10,PPP2R2C,-0.0017977407,0.0017977407,1.275972381685099e-06,5.894158725780663
47422,WT1,PPP2R2C,0.0055128443,0.0055128443,2.7138116239235145e-09,8.566420301676235
47423,ONECUT2,PPP2R2C,0.02290042,0.02290042,4.985185939231695e-11,10.302318638580749
47424,FOXP2,PPP2R2C,-0.02003638,0.02003638,6.845135169542649e-06,5.1646179715172975
47425,PPARG,PPP2R2C,0.025199862,0.025199862,5.866648605637589e-18,17.23160992391983
47426,POU6F2,PPP2R2C,0.010748839,0.010748839,3.007688141341181e-08,7.521767196509928
47427,NFYC,PPP2R2C,0.021033209,0.021033209,2.5351320450749285e-16,15.595999415047055
47428,MYOG,PPP2R2C,-0.007809935,0.007809935,4.111149701223849e-07,6.386036708762891
47429,ELF3,PPP2R2C,-0.013990596,0.013990596,1.6238963651268098e-11,10.789441690297863
47430,TFAP4,PPP2R2C,0.004129391,0.004129391,1.0191028537955536e-08,7.991781982252989
47431,POU2F2,PPP2R2C,0.032440446,0.032440446,5.520792634259378e-12,11.25799856502943
47432,LMX1A,PPP2R2C,0.018982572,0.018982572,2.971180050827325e-09,8.527071029545564
47433,ELF4,PPP2R2C,-0.011067337,0.011067337,5.088090557636568e-10,9.293445167734669
47435,CREB5,PPP2R2C,0.033754792,0.033754792,2.1888563158063144e-11,10.659782746107046
47436,JUND,PPP2R2C,-0.0036901939,0.0036901939,0.00015970026069580108,3.796694374915647
47438,ELF2,PPP2R2C,-0.008709457,0.008709457,5.408665558155895e-06,5.266909872086856
47439,ARNTL2,PPP2R2C,0.048259184,0.048259184,5.744027042293472e-12,11.240783524146817
47440,MEIS1,PPP2R2C,0.010998962,0.010998962,1.7450983867107135e-06,5.758180082973551
47445,KLF11,PPP2R2C,0.0054130424,0.0054130424,1.1691946452995135e-06,5.9321131823004025
47448,NEUROD1,PPP2R2C,0.013382264,0.013382264,3.163499550185397e-10,9.499832222956694
47449,RARB,PPP2R2C,-0.019362153,0.019362153,8.239030650268611e-08,7.084123881507187
47450,RFX4,PPP2R2C,-0.014375546,0.014375546,2.2663748710778284e-06,5.6446682537950394
47451,ONECUT1,PPP2R2C,0.018165,0.018165,8.637995343302501e-12,11.06358703441431
47452,EPAS1,PPP2R2C,0.006379216,0.006379216,5.136382846771809e-08,7.2893426130459495
47453,NEUROG2,PPP2R2C,-0.0090022255,0.0090022255,1.257086015460779e-06,5.9006350049219085
47454,PAX3,PPP2R2C,0.01666333,0.01666333,1.935741385374198e-05,4.713152664799947
47456,SP2,PPP2R2C,-0.007903509,0.007903509,2.6320332426411128e-12,11.579708629874029
47459,ETV5,PPP2R2C,0.010136904,0.010136904,1.054335572883365e-08,7.977021140303287
47460,GATA3,PPP2R2C,-0.0049997433,0.0049997433,3.784296127179492e-08,7.422014886707867
47461,PRDM1,PPP2R2C,0.0029754334,0.0029754334,0.0002830631973990649,3.5481165919753788
47462,EBF1,PPP2R2C,-0.010307741,0.010307741,0.0007927382264135076,3.1008701993060654
47463,ETV3,PPP2R2C,-0.004409954,0.004409954,2.5512310946773125e-08,7.593250200505268
47464,MAZ,PPP2R2C,-0.0030143445,0.0030143445,0.0007827192770418839,3.1063939701154384
47466,MEF2C,PPP2R2C,0.020268384,0.020268384,2.389881389672919e-11,10.621623652645502
47468,SOX2,PPP2R2C,-0.029469395,0.029469395,1.0856903837681642e-11,10.964294008810176
47469,FOSB,PPP2R2C,-0.00347633,0.00347633,0.00016922766461327258,3.7715286388928106
47470,HES5,PPP2R2C,-0.038360134,0.038360134,1.2104896678392435e-15,14.917038913136377
47471,PAX2,PPP2R2C,0.006109749,0.006109749,2.3828724534506414e-06,5.6228992032452485
47472,SP9,PPP2R2C,-0.004168588,0.004168588,2.9961603159464028e-05,4.5234349524985555
47474,NRF1,PPP2R2C,0.014559648,0.014559648,8.550295337522061e-07,6.0680188839571
47478,HOXB9,PPP4R4,-0.003945111,0.003945111,8.33403573088781e-14,13.079144641904401
47479,FEV,PPP4R4,0.0014142802,0.0014142802,3.308497882002731e-10,9.480369139042093
47480,FOSL1,PPP4R4,-0.0037015495,0.0037015495,1.4043058391358796e-08,7.852538298342727
47481,SP1,PPP4R4,0.0053972187,0.0053972187,3.6137458478576996e-09,8.442042394319149
47482,LHX9,PPP4R4,0.006039203,0.006039203,5.864963727190397e-06,5.231734669504082
47483,FOXG1,PPP4R4,-0.017506037,0.017506037,2.156391426226673e-12,11.666272403586976
47484,TWIST1,PPP4R4,0.0070231645,0.0070231645,2.5289871674022787e-08,7.59705337434896
47485,LHX8,PPP4R4,0.004518233,0.004518233,2.7196253648043157e-11,10.565490916996684
47486,SP3,PPP4R4,0.0026454255,0.0026454255,8.966521568410609e-05,4.047376002510764
47490,E2F7,PPP4R4,0.006093766,0.006093766,1.0245318340962414e-05,4.9894745427215055
47491,AR,PPP4R4,0.007965572,0.007965572,3.3262884706190496e-07,6.478040089522569
47492,SP4,PPP4R4,0.0071980874,0.0071980874,8.936537222697044e-10,9.048830731360678
47493,MITF,PPP4R4,0.008294709,0.008294709,1.4510787021198788e-15,14.838309032104336
47495,YY1,PPP4R4,0.0037198197,0.0037198197,8.832242971023497e-08,7.053928992205078
47496,HEYL,PPP4R4,-0.004214012,0.004214012,4.766356565872573e-07,6.321813471683541
47497,FOSL2,PPP4R4,-0.004645014,0.004645014,4.255210516293214e-05,4.371078949374243
47498,JUNB,PPP4R4,-0.0083598625,0.0083598625,4.187598453542889e-10,9.378034969249962
47499,SOX9,PPP4R4,-0.008471271,0.008471271,8.873295215542097e-10,9.051915069213834
47500,RREB1,PPP4R4,0.012740689,0.012740689,1.1571576429867569e-09,8.936607471804034
47503,TFAP2D,PPP4R4,-0.0026950305,0.0026950305,5.92934536752182e-09,8.226993252498588
47507,FOXA2,PPP4R4,-0.0022615332,0.0022615332,1.600590402270542e-05,4.795719791623892
47510,MLX,PPP4R4,-0.001211112,0.001211112,8.951265633725104e-06,5.048115554753071
47511,HNF4A,PPP4R4,-0.0016783901,0.0016783901,0.000513373741269699,3.2895663489745104
47512,EOMES,PPP4R4,-0.0029351267,0.0029351267,5.694017833008997e-08,7.244581177026563
47514,TFAP2A,PPP4R4,0.004277028,0.004277028,2.973813791791086e-05,4.526686228729133
47515,STAT4,PPP4R4,0.0028934835,0.0028934835,1.2838749344468646e-07,6.891477279947082
47517,SOX10,PPP4R4,-0.00069159345,0.00069159345,4.7822294156563105e-05,4.320369593514323
47518,ELK4,PPP4R4,0.0016968985,0.0016968985,0.0006888977758551329,3.1618452173895304
47519,WT1,PPP4R4,0.0018822378,0.0018822378,6.340784847343537e-07,6.197856982847847
47520,ONECUT2,PPP4R4,0.007917361,0.007917361,1.4503134994631435e-06,5.8385381106128404
47521,PPARG,PPP4R4,0.0063869613,0.0063869613,2.453581127680657e-09,8.610199577494951
47522,POU6F2,PPP4R4,0.01597969,0.01597969,2.475178669637413e-11,10.606393446250834
47523,NFYC,PPP4R4,0.0046533057,0.0046533057,2.5138137133825284e-05,4.599666908928351
47524,MYOG,PPP4R4,-0.0066867443,0.0066867443,7.258254967467065e-11,10.139167780001664
47526,TFAP4,PPP4R4,0.005655539,0.005655539,2.93216063952837e-16,15.53281224039187
47527,POU2F2,PPP4R4,-0.0076233717,0.0076233717,0.00030780557992623136,3.5117235115051693
47528,POU3F2,PPP4R4,0.004213018,0.004213018,4.6267957758549243e-05,4.33471966958951
47529,CREB5,PPP4R4,0.012520472,0.012520472,1.7763030198762577e-09,8.750482945857696
47530,JUND,PPP4R4,-0.00954837,0.00954837,1.9486970587430484e-13,12.71025567034477
47531,SP8,PPP4R4,0.0017704212,0.0017704212,0.00012473253912663018,3.9040202368203967
47532,ELF2,PPP4R4,-0.0040156893,0.0040156893,8.965543948679666e-07,6.047423356214058
47535,TFAP2B,PPP4R4,-0.0077530798,0.0077530798,3.9198119290218104e-08,7.40673476975185
47536,ELK3,PPP4R4,-0.0065039033,0.0065039033,2.8812465414259298e-11,10.540419578581863
47537,ERG,PPP4R4,-0.0046677594,0.0046677594,8.95232629329913e-11,10.048064097078813
47539,KLF11,PPP4R4,-0.0037472753,0.0037472753,1.7005664248750835e-07,6.769406399665811
47540,BCL11B,PPP4R4,-0.0072956565,0.0072956565,2.994456321308663e-06,5.523682017377893
47542,NEUROD1,PPP4R4,-0.0020062665,0.0020062665,0.0008952542771156488,3.0480535954506167
47544,RFX4,PPP4R4,0.011575386,0.011575386,2.5508272080047962e-08,7.593318959325002
47545,ONECUT1,PPP4R4,0.0123716295,0.0123716295,5.5340586953118964e-14,13.256956238958187
47547,PAX3,PPP4R4,0.011684596,0.011684596,1.807787958411074e-07,6.742852510748089
47550,IRF3,PPP4R4,0.004703022,0.004703022,6.473840477003379e-08,7.1888380063252795
47552,HIVEP3,PPP4R4,0.007992517,0.007992517,8.467231543189651e-08,7.072258563937492
47553,AHR,PPP4R4,0.0049233097,0.0049233097,1.5141990893238337e-07,6.81981701934696
47554,ETV5,PPP4R4,0.005102683,0.005102683,1.5677675234144917e-07,6.804718336283956
47555,GATA3,PPP4R4,-0.0015853231,0.0015853231,0.00024406983413190084,3.612485893993817
47556,PRDM1,PPP4R4,0.0022542153,0.0022542153,2.625894396900313e-05,4.580722743503838
47559,MAZ,PPP4R4,-0.0031318755,0.0031318755,9.410523565617105e-07,6.026386213413021
47560,HMGA2,PPP4R4,-0.0039532604,0.0039532604,6.628051266969635e-05,4.178614141037869
47561,MECOM,PPP4R4,0.00959734,0.00959734,1.7844041904736846e-08,7.7485067655372015
47562,TEAD3,PPP4R4,-0.0060597146,0.0060597146,2.06061450078563e-06,5.686003248318344
47563,MEF2C,PPP4R4,0.014340763,0.014340763,1.555627249809156e-13,12.80809445795316
47567,FOSB,PPP4R4,0.0074831205,0.0074831205,1.474051866578536e-10,9.831487234948774
47568,HES5,PPP4R4,-0.0030587588,0.0030587588,0.0003594954971344652,3.4443065450082244
47569,SP9,PPP4R4,0.0050474806,0.0050474806,5.639521117085427e-11,10.248757772796308
47572,ESR1,PPP4R4,-0.0037091298,0.0037091298,1.052569952109418e-05,4.977749032019041
47573,FEV,PRC1,-0.00025928143,0.00025928143,0.0001022695170872171,3.990253794768685
47574,FOSL1,PRC1,-0.0023764882,0.0023764882,2.7640957579203903e-09,8.558446915561206
47575,SP1,PRC1,0.0016816821,0.0016816821,1.2258506576173944e-07,6.9115624356278
47577,TWIST1,PRC1,0.0019122759,0.0019122759,4.810064419484842e-05,4.31784910723543
47578,SP3,PRC1,0.005578097,0.005578097,4.648343780771951e-14,13.332701760012931
47579,IRF1,PRC1,0.0019733917,0.0019733917,7.012400781378134e-07,6.154133270535043
47582,PHOX2A,PRC1,0.0011014797,0.0011014797,3.695551463540159e-15,14.43232074544176
47583,LHX1,PRC1,0.0021497395,0.0021497395,1.9488660938996953e-09,8.710218000122145
47584,E2F7,PRC1,0.007797346,0.007797346,3.3138064713320806e-11,10.479672858284445
47586,SP4,PRC1,-0.0034356264,0.0034356264,1.9968035805458124e-12,11.699664653246721
47587,SOX14,PRC1,0.0022190586,0.0022190586,2.527571052280877e-09,8.597296627159398
47589,HEYL,PRC1,0.0013365621,0.0013365621,0.0001236148125067926,3.907929485521298
47591,JUNB,PRC1,0.0031212212,0.0031212212,1.7579287452110008e-11,10.754998732327564
47592,RREB1,PRC1,0.004207363,0.004207363,1.191909732824065e-08,7.923756633875007
47594,HNF4G,PRC1,-0.0042299842,0.0042299842,1.536728994221719e-11,10.81340271460271
47595,TFAP2D,PRC1,0.0012315924,0.0012315924,2.0390354151934238e-13,12.690575231068594
47596,MEIS2,PRC1,-0.0037387526,0.0037387526,3.860138776560167e-08,7.413397081646665
47598,RFX6,PRC1,-0.00078156934,0.00078156934,1.240064393817689e-05,4.906555762294559
47601,CTCF,PRC1,0.0021177232,0.0021177232,3.1335707790166185e-10,9.50396049129776
47602,MLX,PRC1,-0.00027875337,0.00027875337,0.00031204097828819717,3.5057883692000424
47603,HNF4A,PRC1,0.0023505606,0.0023505606,3.108211090088979e-09,8.507489494328087
47604,EOMES,PRC1,0.0006676676,0.0006676676,0.00034635500726711547,3.460478529370413
